,VOLUME_SESSION,AVG_J_S,Rech_Moy,MNT_FORFAIT_DATA,NB_JOUR_ACT_IN,revenu_cdr,P_revenu_data,P_FF_Journalier,P_FF_mensuel,P_N_Rech_sup5,Evolution volume session,Evolution rech_moy,pca_clusters
15421,0.0,0.0,2.33,0.0,23.833000000000002,10.22,0.0,0.0,0.0,0.34,0,0,1
15422,0.3,0.0,4.99,0.0,27.666999999999998,15.95,0.0,0.0,0.0,1.0,-1,0,2
15423,0.0,0.0,10.92,0.0,30.0,75.4,0.0,0.0,0.0,1.0,0,-2,1
15424,0.0,0.0,5.01,0.0,26.333000000000002,11.45,0.0,0.0,0.0,1.0,0,0,1
15425,0.0,3.43,2.33,0.0,10.833,2.01,0.0,0.0,0.0,0.33,0,0,0
15427,0.0,0.0,1.0,0.0,20.5,5.89,0.0,0.0,0.0,0.0,0,0,0
15428,7890.21,0.0,2.13,33.15,29.833000000000002,3.05,0.92,0.66,0.34,0.4,1612,0,0
15429,0.0,0.0,2.2,0.9,30.0,17.3,0.05,0.33,0.0,0.38,0,0,1
15430,0.0,5.6,3.66,0.0,16.667,1.8,0.0,0.0,0.0,0.25,0,0,1
15431,0.0,2.44,1.0,0.0,25.0,4.58,0.0,0.0,0.0,0.0,0,0,0
15432,0.0,0.0,4.62,0.0,30.0,16.26,0.0,0.0,0.0,0.93,0,0,0
15433,0.0,0.0,1.16,0.0,27.5,11.17,0.0,0.0,0.0,0.07,0,0,0
15434,0.0,0.0,3.27,0.0,25.333000000000002,4.19,0.0,0.0,0.0,0.45,0,0,1
15435,0.0,0.0,1.12,0.3,27.666999999999998,16.56,0.09,0.17,0.0,0.03,0,0,1
15436,0.0,11.4,1.45,0.0,24.833000000000002,2.84,0.0,0.0,0.0,0.04,0,0,1
15437,0.0,0.0,4.22,0.0,16.0,3.26,0.0,0.0,0.0,0.58,0,0,1
15438,0.0,0.0,4.42,0.0,18.167,5.27,0.0,0.0,0.0,0.75,0,0,1
15439,0.0,10.0,1.0,0.0,29.166999999999998,0.88,0.0,0.0,0.0,0.0,0,0,2
15440,0.0,0.0,2.14,0.0,29.666999999999998,12.33,0.0,0.0,0.0,0.31,0,0,0
15441,0.0,0.0,1.0,0.0,30.0,6.88,0.0,0.0,0.0,0.0,0,0,0
15442,0.0,0.0,5.02,0.0,18.0,4.55,0.0,0.0,0.0,0.83,0,0,0
15443,0.0,0.0,1.42,0.0,28.833000000000002,11.37,0.0,0.0,0.0,0.11,0,0,0
15444,0.0,0.0,1.25,0.0,30.0,33.04,0.04,0.0,0.0,0.07,0,0,1
15445,98.45,0.0,4.81,3.08,28.166999999999998,14.75,0.17,0.17,0.0,0.96,-378,0,1
15446,0.0,7.45,1.0,0.0,17.667,1.63,0.0,0.0,0.0,0.0,0,0,0
15447,0.0,12.55,1.0,0.0,17.833,0.32,0.0,0.0,0.0,0.0,0,0,1
15448,0.02,0.0,3.67,0.0,29.833000000000002,17.6,0.0,0.0,0.0,0.74,0,0,1
15449,0.0,0.0,1.12,0.0,27.666999999999998,11.07,0.11,0.0,0.0,0.03,0,0,1
15450,0.52,1.31,1.0,0.0,21.5,2.1,0.0,0.0,0.0,0.0,0,0,0
15451,0.0,0.0,1.45,0.0,29.666999999999998,8.79,0.0,0.0,0.0,0.13,0,0,0
15452,0.0,0.0,1.37,0.0,29.166999999999998,9.16,0.0,0.0,0.0,0.15,0,0,1
15453,0.0,0.0,4.05,0.0,30.0,14.12,0.0,0.0,0.0,0.79,0,0,1
15454,0.0,0.0,4.51,0.0,20.5,5.96,0.0,0.0,0.0,0.75,0,0,0
15455,0.46,2.0,1.0,0.0,28.0,10.03,0.0,0.0,0.0,0.0,0,0,0
15456,0.0,0.0,4.27,0.0,28.0,14.13,0.09,0.0,0.0,0.83,0,0,1
15457,0.1,0.0,1.16,0.15,29.0,1.01,0.89,0.17,0.0,0.05,0,0,0
15458,0.0,0.0,4.89,0.0,30.0,28.88,0.04,0.0,0.0,0.98,0,0,0
15459,0.0,0.0,1.0,0.0,29.166999999999998,5.7,0.0,0.0,0.0,0.0,0,0,2
15460,0.33,0.0,4.0,0.0,29.166999999999998,9.99,0.06,0.0,0.0,0.82,0,0,0
15461,0.0,0.0,4.84,0.0,29.666999999999998,20.19,0.0,0.0,0.0,0.96,0,0,1
15462,4684.52,0.0,4.11,18.33,30.0,5.68,0.77,0.0,0.98,0.79,-1206,0,2
15463,0.0,0.0,1.36,0.0,30.0,19.46,0.0,0.0,0.0,0.13,0,0,1
15464,0.0,0.0,4.89,0.0,30.0,29.35,0.0,0.0,0.0,0.98,0,0,2
15465,0.0,0.0,1.06,0.0,28.0,11.66,0.0,0.0,0.0,0.02,0,0,2
15466,0.0,0.0,1.23,0.0,29.666999999999998,14.02,0.05,0.0,0.0,0.08,0,0,1
15467,0.0,1.33,1.16,0.0,25.666999999999998,4.82,0.0,0.0,0.0,0.03,0,0,1
15468,0.0,1.67,1.8,0.0,26.666999999999998,6.17,0.0,0.0,0.0,0.28,0,0,1
15469,0.0,0.0,5.0,0.0,21.333000000000002,4.79,0.0,0.0,0.0,0.83,0,0,1
15470,1.07,0.0,2.1,0.0,30.0,11.45,0.06,0.0,0.0,0.37,0,0,0
15471,0.0,7.23,1.0,0.0,21.0,1.65,0.0,0.0,0.0,0.0,0,0,0
15472,0.0,0.0,4.79,0.0,27.0,14.99,0.0,0.0,0.0,0.96,0,0,0
15473,0.0,0.0,1.24,0.0,30.0,19.75,0.07,0.0,0.0,0.06,0,0,1
15474,0.0,2.44,1.0,0.0,22.666999999999998,5.04,0.0,0.0,0.0,0.0,0,0,1
15475,55.19,0.0,2.69,0.63,29.333000000000002,16.98,0.04,0.11,0.0,0.54,-486,0,2
15476,0.0,9.14,3.03,0.0,6.167000000000001,0.7,0.0,0.0,0.0,0.17,0,-1,0
15477,0.0,0.0,4.66,0.0,30.0,16.55,0.0,0.0,0.0,0.93,0,0,1
15478,0.02,12.2,4.88,0.0,9.0,0.45,0.0,0.0,0.0,0.17,-187,0,0
15479,0.0,0.0,1.0,0.0,27.166999999999998,4.51,0.0,0.0,0.0,0.0,0,0,1
15480,0.0,0.0,1.14,0.0,29.666999999999998,14.16,0.13,0.0,0.0,0.05,0,0,1
15481,10.18,0.0,5.01,0.3,30.0,11.33,0.03,0.17,0.0,1.0,0,0,1
15482,0.1,0.0,1.33,0.0,29.666999999999998,13.49,0.0,0.0,0.0,0.1,0,0,1
15483,0.0,2.0,1.6,0.0,28.5,6.82,0.46,0.0,0.0,0.08,0,0,1
15484,0.01,0.0,1.43,0.3,25.5,8.02,0.18,0.33,0.0,0.13,0,0,2
15485,0.0,0.0,1.64,0.0,30.0,12.39,0.0,0.0,0.0,0.4,0,0,1
15486,0.0,0.0,5.06,0.0,19.333,1.6,0.0,0.0,0.0,0.33,0,0,0
15487,0.0,0.0,4.81,0.0,30.0,16.15,0.0,0.0,0.0,0.96,0,0,1
15488,0.0,0.0,5.06,0.0,14.333,1.09,0.0,0.0,0.0,0.33,0,0,0
15489,0.0,0.0,1.0,0.0,30.0,26.7,0.0,0.0,0.0,0.0,0,0,1
15490,0.0,0.0,3.7,0.0,30.0,40.83,0.0,0.0,0.0,0.67,0,0,0
15491,0.0,0.0,5.22,0.0,30.0,17.19,0.14,0.0,0.0,1.0,0,0,0
15492,28.85,0.0,4.98,0.0,24.833000000000002,5.55,0.03,0.17,0.0,0.83,2,0,0
15493,0.0,0.0,3.36,1.05,29.666999999999998,9.83,0.24,0.11,0.06,0.7,0,0,1
15495,0.0,0.0,3.66,0.0,19.167,0.94,0.0,0.0,0.0,0.33,0,0,1
15496,1.92,0.0,5.0,0.45,30.0,29.96,0.02,0.17,0.0,1.0,1,0,0
15497,0.0,0.0,4.43,0.0,28.0,10.7,0.0,0.0,0.0,0.92,0,0,2
15498,0.0,0.0,4.99,0.0,30.0,15.95,0.0,0.0,0.0,1.0,0,0,0
15499,0.0,0.0,4.38,0.0,24.333000000000002,8.52,0.0,0.0,0.0,0.83,0,0,0
15500,41.57,0.0,4.97,0.15,17.667,3.19,0.04,0.17,0.0,0.67,41,0,2
15501,0.0,2.33,5.06,0.0,3.667,0.64,0.0,0.0,0.0,0.33,0,0,2
15502,4426.03,0.0,1.05,21.9,30.0,3.38,0.87,1.0,0.0,0.01,35,0,0
15503,1866.02,0.0,1.34,13.78,30.0,29.56,0.32,1.0,0.0,0.08,461,0,1
15504,0.01,0.0,4.48,0.15,30.0,12.25,0.13,0.17,0.0,0.91,0,0,1
15505,0.57,0.0,1.02,0.17,19.667,6.27,0.05,0.17,0.0,0.0,0,0,2
15506,0.0,0.0,1.76,0.0,22.833000000000002,6.89,0.0,0.0,0.0,0.31,0,0,1
15507,0.08,0.0,4.27,0.0,30.0,15.24,0.0,0.0,0.0,0.84,-1,0,1
15508,3.22,0.0,5.0,0.0,30.0,13.14,0.0,0.0,0.0,1.0,0,0,0
15509,0.62,0.0,1.95,0.0,27.333000000000002,21.47,0.0,0.0,0.0,0.25,0,0,0
15511,4.56,0.0,4.24,0.0,25.0,10.66,0.0,0.0,0.0,0.77,1,0,0
15512,0.0,0.0,3.12,0.0,24.5,9.03,0.0,0.0,0.0,0.76,0,0,2
15513,0.0,0.0,1.9,0.15,29.333000000000002,12.69,0.01,0.17,0.0,0.51,0,-1,1
15514,0.0,8.07,1.0,0.0,19.333,0.47,0.0,0.0,0.0,0.0,0,0,0
15515,0.0,0.0,5.0,0.0,29.333000000000002,15.67,0.0,0.0,0.0,1.0,0,0,1
15516,1.24,0.0,2.47,0.0,29.0,8.0,0.08,0.0,0.0,0.48,0,0,1
15517,34.24,0.0,4.33,0.15,29.0,9.77,0.19,0.17,0.0,0.86,3,0,0
15518,4.94,0.0,2.35,0.13,29.666999999999998,26.51,0.0,0.17,0.0,0.31,4,0,0
15520,0.0,0.67,1.0,0.0,24.0,1.7,0.0,0.0,0.0,0.0,0,0,1
15521,0.0,13.6,1.0,0.0,14.833,0.36,0.0,0.0,0.0,0.0,0,0,1
15522,0.01,0.0,1.22,0.0,30.0,13.06,0.29,0.0,0.0,0.08,0,0,1
15523,0.0,16.33,2.33,0.0,20.333,2.27,0.0,0.0,0.0,0.22,0,-1,0
15524,0.08,2.6,1.38,0.0,29.0,3.71,0.0,0.0,0.0,0.33,-2,0,0
15525,0.0,31.0,4.88,0.0,28.0,0.82,0.0,0.0,0.0,0.17,0,1,0
15526,0.0,0.0,4.99,0.0,29.666999999999998,16.04,0.0,0.0,0.0,1.0,0,0,0
15527,0.0,0.0,1.17,0.0,29.0,14.47,0.0,0.0,0.0,0.05,0,0,0
15528,0.0,0.0,3.69,0.0,30.0,30.12,0.0,0.0,0.0,0.69,0,0,2
15529,0.0,0.0,1.63,0.0,23.833000000000002,4.41,0.13,0.0,0.0,0.25,0,0,0
15530,0.0,15.0,4.88,0.0,24.0,0.82,0.0,0.0,0.0,0.17,0,1,0
15532,0.0,0.0,1.19,0.0,30.0,11.2,0.11,0.0,0.0,0.04,0,0,0
15533,0.0,0.33,1.11,0.0,23.833000000000002,6.18,0.0,0.0,0.0,0.04,0,0,0
15534,0.0,0.0,1.17,0.0,28.666999999999998,8.08,0.15,0.0,0.0,0.07,0,0,1
15535,0.0,12.14,1.99,0.0,17.0,1.34,0.0,0.0,0.0,0.08,0,0,1
15536,130.21,0.0,3.66,0.6,28.5,3.97,0.13,0.17,0.0,0.33,56,0,1
15537,11.81,12.0,4.88,0.0,8.667,0.83,0.0,0.0,0.0,0.17,-13,1,0
15538,0.0,0.56,1.67,0.0,28.166999999999998,2.37,0.0,0.0,0.0,0.22,0,0,0
15539,15.69,0.0,1.05,0.0,29.5,11.94,0.0,0.0,0.0,0.02,3,0,1
15540,2396.67,0.0,5.24,8.83,28.0,9.83,0.47,0.0,1.0,1.0,562,0,1
15541,0.0,21.43,1.0,0.0,18.333,0.15,0.53,0.0,0.0,0.0,0,-1,0
15542,0.28,2.67,1.1,0.0,29.0,5.4,0.13,0.0,0.0,0.01,0,0,1
15543,0.0,0.0,1.54,0.0,27.833000000000002,6.14,0.0,0.0,0.0,0.13,0,0,0
15544,127.27,0.0,1.89,0.9,26.333000000000002,4.28,0.17,0.08,0.08,0.25,-1522,0,1
15545,0.0,0.0,1.83,0.0,27.666999999999998,9.72,0.0,0.0,0.0,0.2,0,0,1
15546,0.0,12.25,1.0,0.0,12.333,0.3,0.0,0.0,0.0,0.0,0,0,1
15547,0.0,3.29,1.0,0.0,27.5,2.75,0.0,0.0,0.0,0.0,0,0,2
15548,3000.77,0.0,4.3,11.3,30.0,6.92,0.62,0.25,0.75,0.8,417,1,1
15550,0.19,4.25,1.27,0.0,29.833000000000002,3.11,0.0,0.0,0.0,0.08,0,0,0
15551,0.0,1.86,2.61,0.0,30.0,6.74,0.0,0.0,0.0,0.33,0,0,1
15552,0.0,0.0,3.0,0.0,30.0,23.0,0.0,0.0,0.0,0.56,0,0,0
15553,0.0,0.0,5.0,0.0,30.0,15.54,0.0,0.0,0.0,1.0,0,0,0
15554,0.61,0.0,3.69,0.0,29.333000000000002,7.5,0.0,0.0,0.0,0.51,0,0,1
15556,0.0,0.0,1.13,0.0,28.833000000000002,9.81,0.13,0.0,0.0,0.04,0,0,1
15557,0.0,0.0,4.62,0.45,30.0,14.8,0.03,0.33,0.0,0.92,0,0,0
15559,0.0,18.25,2.34,0.0,13.0,1.09,0.0,0.0,0.0,0.17,0,0,0
15560,2215.63,0.0,1.07,14.28,30.0,25.28,0.36,0.99,0.0,0.02,-285,0,0
15561,0.0,1.67,2.42,0.0,28.333000000000002,2.59,0.0,0.0,0.0,0.17,0,0,1
15562,0.29,0.0,3.86,0.0,29.0,15.28,0.0,0.0,0.0,0.78,0,0,0
15563,0.0,21.57,1.0,0.0,21.333000000000002,0.32,0.0,0.0,0.0,0.0,0,0,1
15564,0.0,0.0,1.2,0.0,30.0,29.53,0.0,0.0,0.0,0.05,0,0,0
15565,0.0,0.0,4.98,0.0,27.5,6.13,0.0,0.0,0.0,0.67,0,0,0
15566,0.0,0.0,1.27,0.15,24.666999999999998,3.79,0.04,0.17,0.0,0.08,0,0,0
15567,0.0,0.0,4.75,0.0,30.0,35.34,0.0,0.0,0.0,0.94,0,0,1
15568,0.0,0.0,5.0,0.0,30.0,12.69,0.0,0.0,0.0,1.0,0,0,0
15569,0.29,7.38,2.59,0.0,14.333,0.76,0.82,0.0,0.0,0.11,0,1,1
15571,0.0,0.33,1.27,0.0,30.0,1.9,0.26,0.0,0.0,0.04,0,0,1
15572,10333.31,0.0,5.0,40.5,29.666999999999998,4.51,0.9,0.0,1.0,1.0,-165,0,1
15573,151.66,2.0,2.33,0.58,17.833,1.39,0.29,0.0,0.17,0.25,0,0,1
15575,0.0,0.0,2.71,0.0,28.833000000000002,3.22,0.84,0.0,0.0,0.44,0,0,1
15576,0.0,0.0,10.02,0.0,27.333000000000002,12.67,0.0,0.0,0.0,0.83,0,0,1
15577,0.47,3.43,1.47,0.0,26.5,4.13,0.0,0.0,0.0,0.17,0,0,0
15578,0.15,0.0,4.43,0.0,29.333000000000002,13.42,0.09,0.0,0.0,0.88,0,0,0
15579,0.0,0.0,3.24,0.0,27.166999999999998,21.96,0.0,0.0,0.0,0.23,0,0,0
15580,0.0,0.0,1.46,0.75,27.166999999999998,9.19,0.08,0.0,0.17,0.26,0,0,1
15581,0.0,1.0,5.06,0.0,29.333000000000002,3.54,0.0,0.0,0.0,0.33,0,0,1
15582,0.0,0.0,3.25,0.0,30.0,38.27,0.0,0.0,0.0,0.56,0,0,0
15583,0.01,0.0,2.24,0.0,27.666999999999998,21.86,0.0,0.0,0.0,0.42,0,0,0
15584,809.39,0.0,5.0,5.36,23.166999999999998,6.43,0.45,0.99,0.0,1.0,-52,0,1
15585,0.0,0.0,3.4,0.0,30.0,56.77,0.05,0.0,0.0,0.65,0,0,1
15586,0.0,0.0,1.15,0.0,23.666999999999998,5.38,0.0,0.0,0.0,0.06,0,0,1
15587,0.0,0.0,5.0,0.0,27.833000000000002,4.19,0.0,0.0,0.0,0.83,0,0,0
15588,0.0,16.22,1.0,0.0,14.0,0.31,0.0,0.0,0.0,0.0,0,0,0
15589,0.0,0.0,5.0,0.0,30.0,22.12,0.0,0.0,0.0,1.0,0,0,1
15590,0.0,0.0,1.53,0.0,29.5,10.62,0.0,0.0,0.0,0.16,0,0,1
15592,0.0,0.0,1.12,0.0,30.0,22.27,0.12,0.0,0.0,0.03,0,0,1
15593,0.0,0.0,3.18,0.0,30.0,23.36,0.0,0.0,0.0,0.58,0,0,1
15594,0.0,0.0,5.0,0.0,16.5,1.67,0.0,0.0,0.0,0.5,0,0,1
15595,0.0,19.75,4.88,0.0,4.167,0.12,0.0,0.0,0.0,0.17,0,0,0
15596,0.0,0.0,4.97,0.0,25.333000000000002,3.26,0.0,0.0,0.0,0.67,0,0,1
15597,0.0,12.5,4.88,0.0,21.0,1.61,0.0,0.0,0.0,0.17,0,0,1
15598,0.0,1.0,3.41,0.0,27.666999999999998,2.79,0.0,0.0,0.0,0.42,0,0,0
15599,0.0,0.0,4.3,0.0,30.0,46.34,0.0,0.0,0.0,0.85,0,0,0
15600,0.0,0.0,1.63,0.15,30.0,19.11,0.01,0.17,0.0,0.17,0,0,0
15601,0.0,0.0,3.71,0.0,30.0,19.55,0.0,0.0,0.0,0.71,0,0,1
15602,0.0,0.0,1.41,0.0,23.166999999999998,3.69,0.0,0.0,0.0,0.03,0,0,1
15603,0.0,0.0,5.0,0.0,25.333000000000002,7.49,0.0,0.0,0.0,1.0,0,0,0
15604,0.25,0.67,1.18,0.0,22.333000000000002,4.19,0.0,0.0,0.0,0.06,0,0,1
15605,0.0,0.0,4.61,0.0,30.0,25.99,0.0,0.0,0.0,0.92,0,0,0
15606,5651.23,0.0,2.49,19.98,28.5,12.19,0.62,0.82,0.17,0.47,-1543,0,0
15607,1712.55,0.0,3.67,8.41,28.333000000000002,3.1,0.73,1.0,0.0,0.7,611,0,0
15608,0.0,0.0,5.06,0.0,19.333,2.17,0.0,0.0,0.0,0.33,0,0,1
15609,0.0,0.0,2.19,0.0,29.5,16.25,0.0,0.0,0.0,0.55,0,-2,2
15610,0.0,0.0,2.33,0.0,30.0,16.93,0.0,0.0,0.0,0.35,0,0,1
15611,0.0,0.0,1.47,0.0,6.0,8.41,0.0,0.0,0.0,0.09,0,0,0
15612,0.0,0.0,2.33,0.0,28.166999999999998,7.57,0.0,0.0,0.0,0.33,0,-1,1
15613,0.15,0.0,2.25,0.0,30.0,17.53,0.0,0.0,0.0,0.4,0,0,0
15614,0.0,0.0,1.75,0.0,29.333000000000002,4.72,0.0,0.0,0.0,0.22,0,0,0
15615,0.0,31.0,4.88,0.0,23.166999999999998,0.03,0.96,0.0,0.0,0.17,0,0,2
15616,0.0,0.0,5.06,0.0,12.5,2.08,0.0,0.0,0.0,0.33,0,0,0
15618,0.06,0.0,1.0,0.0,28.0,6.89,0.0,0.0,0.0,0.0,0,0,1
15619,0.0,0.0,4.99,0.0,27.333000000000002,15.09,0.0,0.0,0.0,1.0,0,0,0
15620,0.0,0.0,1.44,0.15,29.166999999999998,4.49,0.03,0.17,0.0,0.17,0,0,0
15621,0.0,0.33,5.06,0.0,15.5,1.14,0.0,0.0,0.0,0.33,0,0,1
15622,0.0,0.0,1.21,0.0,27.666999999999998,9.21,0.13,0.0,0.0,0.07,0,0,1
15623,4115.44,0.0,4.99,13.61,26.666999999999998,3.86,0.78,0.27,0.73,1.0,-959,0,2
15624,0.38,31.0,4.88,0.0,29.166999999999998,0.82,0.0,0.0,0.0,0.17,0,3,0
15625,0.0,0.0,2.74,0.0,30.0,24.09,0.0,0.0,0.0,0.46,0,0,1
15626,0.01,1.89,1.0,0.0,18.667,4.42,0.02,0.0,0.0,0.0,0,0,0
15627,0.0,4.15,1.0,0.0,25.666999999999998,0.77,0.71,0.0,0.0,0.0,0,0,1
15628,0.0,0.0,1.14,0.0,29.833000000000002,9.56,0.12,0.0,0.0,0.03,0,0,0
15630,0.0,0.0,4.81,0.0,29.333000000000002,15.88,0.0,0.0,0.0,0.97,0,0,0
15631,0.0,0.0,4.93,0.0,30.0,47.8,0.01,0.0,0.0,0.98,0,0,1
15632,0.0,0.0,3.0,0.0,29.0,12.04,0.0,0.0,0.0,0.42,0,1,1
15633,0.0,0.0,1.48,0.0,29.333000000000002,10.38,0.0,0.0,0.0,0.17,0,0,1
15634,2967.49,0.0,3.95,16.03,30.0,11.94,0.57,1.0,0.0,0.78,162,0,1
15635,0.0,2.25,1.41,0.0,28.166999999999998,7.19,0.22,0.0,0.0,0.11,0,0,0
15636,25.6,3.0,2.46,0.15,13.333,4.74,0.03,0.17,0.0,0.36,25,0,1
15637,0.0,5.0,2.01,0.0,25.333000000000002,0.92,0.61,0.0,0.0,0.11,0,1,1
15638,0.0,1.0,2.99,0.0,28.833000000000002,2.07,0.0,0.0,0.0,0.33,0,0,1
15640,0.0,2.06,1.0,0.0,15.5,3.09,0.0,0.0,0.0,0.0,0,0,2
15641,0.0,0.0,3.61,0.0,30.0,8.62,0.66,0.0,0.0,0.71,0,0,0
15642,0.09,0.0,2.25,0.0,26.5,11.75,0.0,0.0,0.0,0.33,0,0,1
15643,1.26,0.0,4.3,0.0,27.666999999999998,3.5,0.69,0.0,0.0,0.9,0,0,1
15644,0.0,2.86,1.0,0.0,20.666999999999998,2.38,0.0,0.0,0.0,0.0,0,0,1
15645,0.0,0.0,1.07,0.0,27.166999999999998,10.76,0.0,0.0,0.0,0.03,0,0,1
15646,0.0,0.67,1.27,0.0,21.0,6.91,0.0,0.0,0.0,0.03,0,0,1
15647,0.0,0.0,4.81,0.0,28.833000000000002,15.34,0.02,0.0,0.0,0.97,0,0,0
15648,0.0,0.0,4.99,0.0,18.833,11.67,0.0,0.0,0.0,1.0,0,0,1
15649,0.0,0.67,2.65,0.0,29.0,6.73,0.0,0.0,0.0,0.28,-191,0,1
15650,0.0,0.0,3.06,0.0,24.333000000000002,17.17,0.0,0.0,0.0,0.54,0,0,0
15651,0.17,0.0,3.77,0.0,30.0,16.33,0.0,0.0,0.0,0.78,0,0,2
15652,0.0,0.0,5.0,0.0,28.833000000000002,23.52,0.06,0.0,0.0,1.0,0,0,1
15653,4.19,0.0,4.97,0.0,20.833000000000002,2.66,0.0,0.0,0.0,0.5,1,1,0
15654,0.0,0.0,1.65,0.0,25.166999999999998,8.49,0.0,0.0,0.0,0.14,0,0,1
15655,0.0,0.67,3.67,0.0,19.167,2.95,0.0,0.0,0.0,0.5,0,0,2
15656,0.11,0.0,1.77,0.15,20.666999999999998,9.1,0.02,0.17,0.0,0.33,0,0,2
15657,0.0,0.0,1.0,0.0,16.833,0.58,0.0,0.0,0.0,0.0,0,0,0
15658,0.0,0.0,1.77,0.0,29.166999999999998,19.31,0.1,0.0,0.0,0.22,0,0,0
15659,0.0,0.0,4.97,0.0,19.167,2.77,0.0,0.0,0.0,0.67,0,0,1
15660,0.0,2.0,1.0,0.0,26.166999999999998,8.99,0.0,0.0,0.0,0.0,0,0,1
15661,0.0,0.0,3.67,0.0,30.0,36.71,0.0,0.0,0.0,0.68,0,0,1
15662,0.03,0.0,1.24,0.0,29.666999999999998,20.42,0.0,0.0,0.0,0.07,0,0,1
15663,0.31,0.0,4.32,3.02,30.0,25.77,0.12,0.43,0.0,0.83,0,0,1
15664,0.0,1.67,3.41,0.0,7.332999999999999,1.46,0.05,0.0,0.0,0.42,0,1,0
15665,0.0,4.5,3.66,0.0,19.667,1.8,0.0,0.0,0.0,0.33,0,1,1
15666,55.13,0.0,4.99,1.0,25.166999999999998,5.5,0.15,0.0,0.0,1.0,-29,0,1
15667,0.0,0.0,1.17,0.0,27.833000000000002,6.61,0.17,0.0,0.0,0.06,0,0,0
15668,0.0,0.0,4.52,0.0,30.0,18.74,0.0,0.0,0.0,0.9,0,0,0
15669,0.0,2.67,1.0,0.0,26.666999999999998,3.98,0.0,0.0,0.0,0.0,0,0,1
15670,140.72,3.0,1.17,0.0,20.0,4.23,0.04,0.0,0.0,0.17,139,0,0
15671,0.0,0.0,4.41,0.0,30.0,14.45,0.0,0.0,0.0,0.88,0,0,0
15672,91.21,0.0,4.81,0.87,30.0,12.44,0.26,0.5,0.0,0.98,89,0,1
15673,0.02,0.0,5.06,0.0,8.667,0.04,0.0,0.0,0.0,0.33,0,0,2
15674,0.0,0.0,4.97,0.0,18.333,3.13,0.0,0.0,0.0,0.67,0,0,1
15675,0.0,15.22,1.0,0.0,20.333,0.16,0.0,0.0,0.0,0.0,-11,-2,0
15676,0.0,0.0,4.49,0.0,30.0,11.93,0.0,0.0,0.0,0.92,0,0,0
15677,0.0,0.0,4.99,0.0,28.333000000000002,8.5,0.0,0.0,0.0,0.83,0,0,1
15678,0.01,0.0,4.24,0.0,26.666999999999998,15.62,0.0,0.0,0.0,0.81,0,0,1
15679,0.0,0.0,4.89,0.0,23.5,9.42,0.0,0.0,0.0,0.92,0,0,1
15680,0.0,0.0,1.62,0.0,30.0,30.16,0.0,0.0,0.0,0.19,0,0,1
15681,0.0,0.0,3.6,0.0,30.0,10.19,0.0,0.0,0.0,0.64,0,0,1
15682,122.78,13.5,5.88,0.67,4.667,0.15,0.82,0.33,0.0,0.17,-153,0,1
15683,2.13,0.0,5.02,0.0,28.0,3.98,0.0,0.0,0.0,0.83,2,0,0
15684,0.0,0.0,1.8,0.0,18.333,3.08,0.0,0.0,0.0,0.22,0,0,0
15685,0.0,5.73,1.0,0.0,18.0,0.36,0.0,0.0,0.0,0.0,0,0,1
15686,0.0,6.27,1.0,0.0,17.5,2.33,0.0,0.0,0.0,0.0,0,0,1
15687,0.0,2.33,5.02,0.0,0.5,2.94,0.0,0.0,0.0,0.67,0,0,1
15688,0.0,9.33,4.88,0.0,10.833,0.79,0.0,0.0,0.0,0.17,0,0,0
15689,0.0,1.33,3.01,0.0,29.833000000000002,3.21,0.0,0.0,0.0,0.42,0,0,1
15690,69.51,0.0,3.43,1.21,30.0,12.3,0.19,0.08,0.0,0.64,69,0,0
15691,5335.12,0.0,4.48,19.92,30.0,3.49,0.86,0.09,0.8,0.89,317,0,0
15692,0.0,16.0,1.0,0.0,12.667,0.14,0.0,0.0,0.0,0.0,0,0,0
15693,0.41,0.0,1.37,0.0,30.0,24.42,0.0,0.0,0.0,0.14,0,0,1
15694,0.0,0.0,1.04,0.0,30.0,15.67,0.04,0.0,0.0,0.01,0,0,1
15695,0.02,0.0,4.97,0.0,21.333000000000002,3.33,0.0,0.0,0.0,0.67,0,0,0
15696,0.57,0.0,1.09,0.0,30.0,15.82,0.0,0.0,0.0,0.03,0,0,1
15697,0.0,8.14,1.0,0.0,12.0,0.9,0.0,0.0,0.0,0.0,0,0,0
15698,0.0,0.0,4.28,0.0,30.0,20.1,0.03,0.0,0.0,0.87,0,1,0
15699,66.74,12.45,1.0,0.0,14.833,0.34,0.0,0.0,0.0,0.0,0,0,1
15700,3.36,1.71,1.0,0.04,26.0,6.68,0.01,0.17,0.0,0.0,3,0,1
15701,0.0,8.1,1.1,0.0,17.833,1.64,0.0,0.0,0.0,0.0,0,0,0
15702,1.46,0.0,3.22,0.3,30.0,16.7,0.02,0.17,0.0,0.68,0,0,0
15703,0.0,0.4,1.0,0.0,17.0,8.63,0.0,0.0,0.0,0.0,0,0,1
15704,3.46,0.0,3.36,0.0,30.0,12.54,0.0,0.0,0.0,0.62,0,0,0
15705,0.0,0.0,5.02,0.0,29.0,6.43,0.0,0.0,0.0,1.0,0,0,1
15706,2711.17,0.0,3.33,13.58,30.0,25.89,0.34,1.0,0.0,0.61,397,0,1
15707,0.0,0.0,3.66,0.0,19.833,2.88,0.0,0.0,0.0,0.25,0,0,2
